target_id,msa_depth,msa_avg_len,msa_first_len,gap_fraction,status
5O9Z_4,7022,145.0,145,0.14015557017845393,OK
5O2R_x,14751,77.0,77,0.01913495629175922,OK
5NWY_M,16507,75.0,75,0.020086831849114518,OK
5T83_A,2111,95.0,95,0.10134882445336459,OK
5U30_B,12,112.0,112,0.21502976190476192,OK
5HD1_1a,6685,1477.0,1477,0.057806536425641944,OK
5U33_B,12,112.0,112,0.21502976190476192,OK
5OA3_1,16419,75.0,75,0.016915362283533304,OK
5UA3_B,6,20.0,20,0.0,OK
5UC6_B,1,15.0,15,0.0,OK
5UDZ_V,15,25.0,25,0.17066666666666666,OK
5T7V_C,7579,114.0,114,0.04208882808684199,OK
5T2A_G,8152,183.0,183,0.15458675868873908,OK
5ON2_B,20487,87.0,87,0.12719644473170258,OK
5UX3_A,23,22.0,22,0.023715415019762844,OK
5UQ8_x,150,55.0,55,0.13575757575757577,OK
5T7V_D,13731,74.0,74,0.010388802610782073,OK
5UZ6_C,10,23.0,23,0.017391304347826087,OK
5UZZ_A,89,31.0,31,0.12903225806451613,OK
5TF6_B,11665,72.0,72,0.10643544315854646,OK
5V3F_A,11,31.0,31,0.05571847507331378,OK
5ON2_E,20487,87.0,87,0.12719644473170258,OK
5OMW_B,20487,87.0,87,0.12719644473170258,OK
5ON3_E,20487,87.0,87,0.12719644473170258,OK
5OMW_E,20487,87.0,87,0.12719644473170258,OK
5V3F_B,11,31.0,31,0.05571847507331378,OK
5UZ9_M,3069,60.0,60,0.05114043662430759,OK
5TF6_D,11665,72.0,72,0.10643544315854646,OK
5V9Z_A,23,23.0,23,0.03213610586011342,OK
5IB7_1G,6905,1508.0,1508,0.05588202528825266,OK
5VJ9_A,236,16.0,16,0.007415254237288136,OK
5H5U_h,6867,1534.0,1534,0.06446092824572065,OK
5VJB_A,236,16.0,16,0.007415254237288136,OK
5VPO_QV,2,18.0,18,0.0,OK
5ONH_B,20487,87.0,87,0.12719644473170258,OK
5VW1_C,385,85.0,85,0.23865546218487396,OK
5IBB_13,6879,1496.0,1496,0.05564929456697241,OK
5W1I_D,16,52.0,52,0.31850961538461536,OK
5W1H_B,16,52.0,52,0.31850961538461536,OK
5ONH_E,20487,87.0,87,0.12719644473170258,OK
5VZL_B,789,118.0,118,0.3013576507486413,OK
5LL6_2,5585,1325.0,1325,0.13414543673248763,OK
5WNP_b,1,15.0,15,0.0,OK
5WQ1_A,90,23.0,23,0.03816425120772947,OK
5WQE_B,10,112.0,112,0.23482142857142857,OK
5WLC_L0,345,488.0,488,0.29046685673556666,OK
5WTI_B,1,123.0,123,0.0,OK
5WTK_B,62,58.0,58,0.2800333704115684,OK
5V6X_C,5577,72.0,72,0.07581485466100851,OK
5WYK_5A,1,703.0,703,0.004267425320056899,OK
5VT0_R,4136,144.0,144,0.058440119277885234,OK
5V8I_1B,6083,120.0,120,0.04260918406488027,OK
5WYJ_3A,1402,157.0,157,0.28768274621332585,OK
5U4J_x,15021,77.0,77,0.024679734086564525,OK
5UQ7_y,14619,77.0,77,0.021897317403165955,OK
5J91_BA,6943,1522.0,1522,0.06360663885368051,OK
5NDG_6,3637,1700.0,1700,0.07807857154409743,OK
5XJ2_G,1,10.0,10,0.0,OK
5XUZ_F,18,40.0,40,0.2513888888888889,OK
5XTM_B,46,47.0,47,0.19148936170212766,OK
5XWY_B,205,59.0,59,0.32658123191401406,OK
5WSG_D,4510,214.0,214,0.5837153159127173,OK
5WIT_2y,14140,76.0,76,0.011638316087247823,OK
5W4K_2y,14140,76.0,76,0.011638316087247823,OK
5VSU_I,14814,83.0,83,0.12625227520043722,OK
5W4K_1y,14140,76.0,76,0.011638316087247823,OK
5WFK_w,15021,77.0,77,0.024679734086564525,OK
5X8T_W,7297,106.0,106,0.10443811232840583,OK
5Y7M_B,62,51.0,51,0.41366223908918404,OK
5Y87_D,144,50.0,50,0.10930555555555556,OK
5XJC_F,6755,107.0,107,0.00473861521752665,OK
5AJ4_BA,10265,1515.0,1515,0.2341885255257138,OK
5WWR_D,14901,75.0,75,0.023580520323020826,OK
5WT1_F,15754,76.0,76,0.013988093249500545,OK
5WWS_D,14901,75.0,75,0.023580520323020826,OK
5XXB_4,4569,158.0,158,0.06077140664522331,OK
5ZAM_C,502,44.0,44,0.31098333936979355,OK
5YDT_SA,5165,64.0,64,0.011096321393998064,OK
5ZAL_C,3261,73.0,73,0.1621739696622181,OK
5ZE2_J,918,31.0,31,0.013634127486119895,OK
5T5H_D,31922,118.0,118,0.05907354685520533,OK
5Y88_F,4451,82.0,82,0.17247425900455365,OK
5LMS_A,6965,1514.0,1514,0.05735641786968433,OK
5ZQ8_D,1,12.0,12,0.0,OK
5ZTM_C,62,55.0,55,0.1689149560117302,OK
5JPQ_2,13867,852.0,852,0.23118460045143824,OK
5XYM_B,8391,118.0,118,0.08472253362662578,OK
5X6B_P,18602,75.0,75,0.01960792746299681,OK
5YLZ_F,7910,91.0,91,0.1600908573095678,OK
5Z58_F,6755,107.0,107,0.00473861521752665,OK
6AAU_A,312,24.0,24,0.0010683760683760685,OK
5Y88_D,10418,112.0,112,0.28976633848010314,OK
5Z57_B,7273,117.0,117,0.07536245168583956,OK
5LZF_a,6958,1528.0,1528,0.06594146028000464,OK
5XJC_H,11593,188.0,188,0.11017929014390562,OK
6AZ3_3,39,211.0,211,0.10268562401263823,OK
5ZWM_H,4550,206.0,206,0.2344052064440414,OK
5ZEB_B,8391,118.0,118,0.08472253362662578,OK
5ZWM_I,4410,160.0,160,0.20160714285714285,OK
5ZWO_H,3678,150.0,150,0.16991118361428312,OK
6AZ4_A,103,32.0,32,0.18446601941747573,OK
6AZ3_5,38,133.0,133,0.15037593984962405,OK
5ZLU_DD,14662,77.0,77,0.019469890360628322,OK
6B3K_R,14,83.0,83,0.14285714285714285,OK
6AH0_F,6755,107.0,107,0.00473861521752665,OK
6BHJ_E,264,38.0,38,0.11782296650717704,OK
5Z56_H,11593,188.0,188,0.11017929014390562,OK
5NDK_1G,6936,1513.0,1513,0.057840793095746135,OK
6BMD_A,7,22.0,22,0.012987012987012988,OK
6BZ8_QY,5,17.0,17,0.0,OK
6BY4_A,1,14.0,14,0.0,OK
6AHD_F,6755,107.0,107,0.00473861521752665,OK
5ZEB_v,15021,77.0,77,0.024679734086564525,OK
6C65_C,223,35.0,35,0.11146700832799487,OK
6AH0_I,7309,144.0,144,0.13672070962740002,OK
6AHD_I,7309,144.0,144,0.13672070962740002,OK
5NJT_A,6955,1544.0,1544,0.0669666769722457,OK
5ZWO_F,10140,112.0,112,0.29340219075796,OK
6BK8_5,3633,103.0,103,0.29561810694309715,OK
6CB3_A,2987,101.0,101,0.11104886852930355,OK
6CC3_A,2677,101.0,101,0.11399268428897429,OK
6CCE_O,2989,57.0,57,0.10329688389592248,OK
6CC1_A,3267,101.0,101,0.11004433776711005,OK
6AH3_T,14880,80.0,80,0.055509072580645163,OK
6AHU_T,14934,72.0,72,0.037681539514605004,OK
6CK4_A,2618,117.0,117,0.11877338347926583,OK
6CRO_R,4,20.0,20,0.0,OK
6CRO_U,5,20.0,20,0.01,OK
6ASO_I,12595,69.0,69,0.11074212794357088,OK
6CC3_B,796,101.0,101,0.1168092939947261,OK
6D2U_B,80,29.0,29,0.13793103448275862,OK
6D12_C,104,38.0,38,0.15106275303643724,OK
6CK4_B,2617,117.0,117,0.12215331053695594,OK
6D3P_A,14,45.0,45,0.20317460317460317,OK
6D6V_C,1,19.0,19,0.0,OK
6D6V_B,21,159.0,159,0.24468403713686732,OK
6CK4_C,2618,117.0,117,0.11877338347926583,OK
6CU1_A,2264,81.0,81,0.3488145094446626,OK
6BK8_2,6716,135.0,135,0.20080294708049323,OK
6DCB_B,169,36.0,36,0.1341222879684418,OK
6DB9_R,8,60.0,60,0.3,OK
6CK5_A,2631,117.0,117,0.12155204059422987,OK
6C4H_x,1,12.0,12,0.0,OK
6CK5_B,2631,117.0,117,0.12155204059422987,OK
6C66_J,290,61.0,61,0.42498586772187674,OK
6DTI_X,4,17.0,17,0.0,OK
6DTD_C,135,37.0,37,0.07567567567567568,OK
6DMC_B,1791,102.0,102,0.1037978563843181,OK
6BK8_6,10418,112.0,112,0.28976633848010314,OK
6DU5_B,70,27.0,27,0.05767195767195767,OK
6DN1_Z,3114,57.0,57,0.1277141150886207,OK
6DU4_B,49,29.0,29,0.06826178747361013,OK
6DLR_A,2504,107.0,107,0.0913006479352662,OK
5XXU_2,3490,1619.0,1619,0.09703467597353066,OK
6DVK_H,48,95.0,95,0.17521929824561402,OK
6E1T_A,25,33.0,33,0.1296969696969697,OK
6DN2_X,3508,54.0,54,0.14365049199712826,OK
6E81_A,35,36.0,36,0.2777777777777778,OK
6E53_E,78,23.0,23,0.007246376811594203,OK
6CC1_B,3267,101.0,101,0.11004433776711005,OK
6E8S_B,45,38.0,38,0.10584795321637427,OK
6E82_A,11,36.0,36,0.2474747474747475,OK
6E8T_D,30,36.0,36,0.15462962962962962,OK
6E80_A,35,36.0,36,0.2777777777777778,OK
6E9E_B,61,51.0,51,0.38347798135647704,OK
6D8L_B,3665,158.0,158,0.14704612568428688,OK
6D8M_A,3575,159.0,159,0.15270616176276552,OK
5XY3_3,33874,118.0,118,0.09199821271851918,OK
6D8M_B,3575,159.0,159,0.15270616176276552,OK
6D8O_B,3634,158.0,158,0.1460973366865678,OK
6ERH_F,22,32.0,32,0.11647727272727272,OK
6ERG_R,20,31.0,31,0.035483870967741936,OK
6E9F_B,74,52.0,52,0.40124740124740127,OK
6EXN_I,58,39.0,39,0.20291777188328913,OK
6F4G_C,8,25.0,25,0.005,OK
6F4H_B,109,22.0,22,0.0016680567139282735,OK
6FFR_A,6,22.0,22,0.12878787878787878,OK
6D8N_B,4660,159.0,159,0.14611439522768374,OK
6FQ3_B,1,13.0,13,0.0,OK
6G7Z_A,20,132.0,132,0.3261363636363636,OK
6DN1_X,4450,54.0,54,0.090715771951727,OK
6GB2_BB,4599,73.0,73,0.04800030977550212,OK
6FLQ_R,2,21.0,21,0.0,OK
6G7Z_B,12,54.0,54,0.3410493827160494,OK
6FQL_B,1,13.0,13,0.0,OK
6G90_2,3802,143.0,143,0.19048127043918733,OK
6EVJ_V,1,16.0,16,0.0,OK
6EZ0_A,6,27.0,27,0.012345679012345678,OK
6FF7_6,6755,107.0,107,0.00473861521752665,OK
6GSL_1K,1,79.0,79,0.02531645569620253,OK
6FF7_5,7026,116.0,116,0.0841517221747794,OK
6DDG_2,7562,115.0,115,0.041671745454963605,OK
6GSL_1L,1,79.0,79,0.02531645569620253,OK
6EXN_2,6078,136.0,136,0.19990128331688056,OK
6GTC_B,30,43.0,43,0.24031007751937986,OK
6GTF_B,30,43.0,43,0.24031007751937986,OK
6GTG_B,30,43.0,43,0.24031007751937986,OK
6ERI_Ax,7929,118.0,118,0.03778983392865922,OK
6GZR_A,21,48.0,48,0.14087301587301587,OK
6H9H_E,26,26.0,26,0.0029585798816568047,OK
6H9I_C,20,25.0,25,0.052,OK
5WYK_SA,8358,1000.0,1000,0.33587628619286913,OK
6C4H_A,5527,619.0,619,0.3521224781970605,OK
6HBX_A,358,18.0,18,0.012259466170080694,OK
6HCT_A,6,19.0,19,0.0,OK
6FRK_2,14444,76.0,76,0.028068474981416434,OK
6GSK_16,5974,122.0,122,0.05266811922703299,OK
6HCT_E,6,19.0,19,0.0,OK
6HAG_A,727,43.0,43,0.013915101884136784,OK
6HIY_CA,66,478.0,478,0.1717066058070242,OK
6HIW_CA,238,621.0,621,0.37069513795856507,OK
6GSK_1L,13550,76.0,76,0.009528063701689649,OK
5UQ8_a,7103,1501.0,1501,0.05882989640488396,OK
6HYK_A,53,31.0,31,0.1363359707851491,OK
6GSJ_3L,13324,76.0,76,0.009457607167122248,OK
6I1K_B,89,40.0,40,0.19410112359550563,OK
6HA8_x,5829,75.0,75,0.04952250243037685,OK
6GSK_2L,14643,77.0,77,0.022061869019459678,OK
6IFO_D,726,99.0,99,0.26430976430976433,OK
6IFO_C,726,99.0,99,0.26430976430976433,OK
6IK9_E,76,33.0,33,0.19936204146730463,OK
5VPP_XA,6919,1515.0,1515,0.057810200733904867,OK
6GSL_3K,14733,77.0,77,0.011638331125197344,OK
5ZEY_A,17375,369.0,369,0.10421711411358718,OK
6FF7_2,11593,188.0,188,0.11017929014390562,OK
6IV9_B,26,50.0,50,0.26153846153846155,OK
6IV8_B,23,51.0,51,0.2966751918158568,OK
6IV6_G,421,59.0,59,0.22102339063569387,OK
6GSL_3L,14973,77.0,77,0.013091096441126495,OK
6IZP_A,121,29.0,29,0.05699629524080935,OK
6I7O_YS,4087,157.0,157,0.0629820512141184,OK
5XYI_2,5694,1490.0,1490,0.16478808494989428,OK
5V8I_1a,7495,1488.0,1488,0.05439773469051052,OK
6GSM_1,15949,76.0,76,0.028303209902617223,OK
6JDG_G,1,13.0,13,0.0,OK
6H58_w,14707,77.0,77,0.0221627831609473,OK
6JDQ_B,174,135.0,135,0.3032779906343125,OK
6JE3_B,174,135.0,135,0.3032779906343125,OK
6JE4_L,174,135.0,135,0.3032779906343125,OK
6HD7_A,12543,76.0,76,0.006955022092423117,OK
6JE9_D,174,135.0,135,0.3032779906343125,OK
6JFU_B,174,135.0,135,0.3032779906343125,OK
6JOO_B,20,96.0,96,0.371875,OK
6JQ5_B,174,82.0,82,0.16372301654051022,OK
6JQ6_U,163,81.0,81,0.161402711504961,OK
6K3Z_A,371,83.0,83,0.2437891728639626,OK
6ID0_B,7273,117.0,117,0.07536245168583956,OK
6ICZ_B,7273,117.0,117,0.07536245168583956,OK
6K84_A,1,25.0,25,0.0,OK
6K4P_A,383,84.0,84,0.2431306726345891,OK
6KDO_F,29,36.0,36,0.07758620689655173,OK
6K4U_A,371,83.0,83,0.2437891728639626,OK
6KDN_F,49,36.0,36,0.09240362811791383,OK
5MRC_aa,11007,1501.0,1501,0.16823289788274157,OK
6J6H_L,2751,209.0,209,0.2403371370828181,OK
6KLB_G,3,42.0,42,0.31746031746031744,OK
6KUP_V,2,15.0,15,0.0,OK
6HTQ_u,14085,76.0,76,0.011283934009678082,OK
6KUV_V,1,15.0,15,0.0,OK
6HTQ_w,14217,75.0,75,0.014331199737403578,OK
6KWQ_B,51,31.0,31,0.07463630613535736,OK
6KYV_G,56,22.0,22,0.003246753246753247,OK
6LAU_B,73,55.0,55,0.23462017434620175,OK
6KWR_B,51,31.0,31,0.07463630613535736,OK
6AZ3_8,32015,118.0,118,0.04625983053494522,OK
6LAX_B,296,55.0,55,0.3636977886977887,OK
6LAZ_B,73,55.0,55,0.23462017434620175,OK
6LNC_M,85,60.0,60,0.30686274509803924,OK
6LQS_5A,98,152.0,152,0.413265306122449,OK
6LTR_B,13,56.0,56,0.28434065934065933,OK
6M0V_B,29,71.0,71,0.23069451189898008,OK
6LTP_B,13,56.0,56,0.28434065934065933,OK
6LT7_C,417,50.0,50,0.09223021582733813,OK
6MSF_R,1,14.0,14,0.0,OK
6MCE_A,155,30.0,30,0.054838709677419356,OK
6MSF_S,1,14.0,14,0.0,OK
6MPI_X,1,10.0,10,0.0,OK
6MXQ_A,32,49.0,49,0.05739795918367347,OK
6LQP_5A,497,523.0,523,0.3224740411878537,OK
6N7R_r,4,63.0,63,0.3253968253968254,OK
6IP5_zu,10854,75.0,75,0.06304035378662244,OK
6N7W_T,6,45.0,45,0.31851851851851853,OK
6J6N_L,5145,205.0,205,0.32205266775699826,OK
6J6G_L,6161,208.0,208,0.32575568401732985,OK
6NDK_QY,4,18.0,18,0.013888888888888888,OK
6N5K_A,3689,125.0,125,0.14976416373000814,OK
6N5P_A,3616,127.0,127,0.14819960281513483,OK
6J6Q_E,10418,112.0,112,0.28976633848010314,OK
6N5Q_A,3600,128.0,128,0.15361979166666667,OK
6NDK_XY,4,18.0,18,0.013888888888888888,OK
6ND4_2,1056,146.0,146,0.2718062474055625,OK
6N5T_A,3648,126.0,126,0.1658617028682818,OK
6ID0_H,11593,188.0,188,0.11017929014390562,OK
6NM9_E,18,40.0,40,0.2513888888888889,OK
6N5O_A,4297,126.0,126,0.12389411586525852,OK
6NSH_XV,6,17.0,17,0.0,OK
6NSH_QV,6,17.0,17,0.0,OK
6N5N_A,3628,125.0,125,0.1402271223814774,OK
6NY2_B,10,122.0,122,0.4180327868852459,OK
6MTE_8,4790,151.0,151,0.05534156424117574,OK
6NY1_B,10,122.0,122,0.4180327868852459,OK
6O9E_F,41,33.0,33,0.019216555801921657,OK
6LQU_3A,4237,175.0,175,0.2444465423648808,OK
6OMV_G,18,40.0,40,0.2513888888888889,OK
6K0B_V,10856,83.0,83,0.12134314709094299,OK
6MCF_A,5649,57.0,57,0.03923687782032528,OK
5ZEU_a,6517,1506.0,1506,0.05456125475082943,OK
6O0X_B,699,102.0,102,0.26018962663749334,OK
6J6Q_L,6950,210.0,210,0.3253470366563892,OK
6P5A_E,31,44.0,44,0.09824046920821114,OK
6OZF_D,1,11.0,11,0.0,OK
6N5S_A,4994,123.0,123,0.12697187844926106,OK
6ID1_H,11593,188.0,188,0.11017929014390562,OK
6PE2_E,86,56.0,56,0.14161129568106312,OK
6OD9_B,1348,75.0,75,0.09824925816023738,OK
6PK9_A,2,20.0,20,0.0,OK
6Q8V_A,2,19.0,19,0.0,OK
6QCS_V,1,14.0,14,0.0,OK
6QN3_B,198,50.0,50,0.10252525252525252,OK
6PMO_A,3100,66.0,66,0.14535190615835777,OK
6QWL_W,1,14.0,14,0.0,OK
5V7Q_A,4687,3118.0,3118,0.10272835773425411,OK
5ZLU_G,6940,1514.0,1514,0.056929465240845294,OK
6POM_A,3184,169.0,169,0.19441698135648658,OK
6QXE_H,1,15.0,15,0.0,OK
6O8Y_B,7297,116.0,116,0.021404639601536768,OK
6Q8Y_m,12723,75.0,75,0.04612748565589877,OK
6OJ2_XW,13128,76.0,76,0.009784229770037525,OK
6JXM_B,16918,97.0,97,0.2574845555822323,OK
6NWY_XV,12990,77.0,77,0.01331793687451886,OK
6R47_A,311,50.0,50,0.13234726688102894,OK
6RR7_D,1,15.0,15,0.0,OK
6RTI_X,1,21.0,21,0.0,OK
6OM7_u,12397,76.0,76,0.00986762501963548,OK
6POM_B,12761,75.0,75,0.010096387430452158,OK
6OF6_QW,12768,76.0,76,0.006936543661786044,OK
6ORD_QY,12922,76.0,76,0.00855945388932787,OK
6SDY_B,734,34.0,34,0.09669017470748517,OK
6SEI_E,96,32.0,32,0.07486979166666667,OK
6QDV_5,7026,116.0,116,0.0841517221747794,OK
6PMO_B,12761,75.0,75,0.010096387430452158,OK
6OM0_v,16722,76.0,76,0.029196488710114002,OK
6QW6_4,6921,146.0,146,0.14518449903311936,OK
6SGA_CA,60,474.0,474,0.19753867791842475,OK
6QNQ_1K,14643,77.0,77,0.022061869019459678,OK
6R5Q_8,4790,151.0,151,0.05534156424117574,OK
6SNJ_B,4836,28.0,28,0.023639666784828074,OK
6S05_y,4159,158.0,158,0.0611956379485088,OK
6Q95_8,17640,76.0,76,0.015733530254206946,OK
6SNT_6,1,149.0,149,0.18791946308724833,OK
6QNQ_2K,14643,77.0,77,0.022061869019459678,OK
6RXX_C2,4946,232.0,232,0.201645007459877,OK
6SVS_A,1026,77.0,77,0.42688792688792687,OK
6SWE_4,5,18.0,18,0.0,OK
6R84_B,14131,76.0,76,0.10895790889012212,OK
6S0Z_B,7535,114.0,114,0.039189047602416795,OK
6SQN_Y,3033,21.0,21,0.0007693153093746566,OK
6SY6_D,20,39.0,39,0.15512820512820513,OK
6SY4_C,7,43.0,43,0.07308970099667775,OK
6SQN_Z,3033,21.0,21,0.0007693153093746566,OK
6R7Q_3,16528,75.0,75,0.018150209745079058,OK
6T0R_V,4,20.0,20,0.0,OK
6T0U_V,15,23.0,23,0.020289855072463767,OK
6T0S_V,1,45.0,45,0.022222222222222223,OK
6T0W_V,39,34.0,34,0.16817496229260936,OK
6R6G_AF,7551,206.0,206,0.13270858485920337,OK
6T2C_V,39,34.0,34,0.16817496229260936,OK
6T4Q_5,8,30.0,30,0.0,OK
6TF3_A,166,52.0,52,0.15929101019462466,OK
6DZK_A,6600,1511.0,1511,0.057376611916651624,OK
6TFH_A,166,52.0,52,0.15929101019462466,OK
6TQA_G,21,21.0,21,0.0,OK
6TQB_B,25,19.0,19,0.002105263157894737,OK
6SJ6_B,7562,115.0,115,0.041671745454963605,OK
6SKF_BB,7876,126.0,126,0.10273223052552662,OK
6U79_A,43,37.0,37,0.08359522313010685,OK
6TW1_V,29,44.0,44,0.18887147335423196,OK
6CAR_A,7302,1497.0,1497,0.05664437612557353,OK
6U7Z_A,3,22.0,22,0.0,OK
6U8F_A,4,22.0,22,0.0,OK
6U7Y_A,7,22.0,22,0.0,OK
6U82_B,92,38.0,38,0.1066933638443936,OK
6UF1_C,407,50.0,50,0.1682063882063882,OK
6U8K_A,580,68.0,68,0.10276369168356998,OK
6RFL_U,18536,72.0,72,0.01920062461036781,OK
6UFJ_C,359,51.0,51,0.22884919984706975,OK
6UZ7_8,1,210.0,210,0.4238095238095238,OK
6UGJ_A,1843,31.0,31,0.07248000280048308,OK
6V9B_B,84,28.0,28,0.026785714285714284,OK
6R6G_2,19052,75.0,75,0.09205612709076913,OK
6UFM_B,1021,98.0,98,0.079733754422435,OK
6QX9_2,12648,188.0,188,0.1114594688252789,OK
6V9B_D,84,28.0,28,0.026785714285714284,OK
6V9Q_K,23,61.0,61,0.3670705630791162,OK
6VRC_B,53,60.0,60,0.31761006289308175,OK
6VPC_A,358,82.0,82,0.2456397329336422,OK
6VUG_E,24,32.0,32,0.06380208333333333,OK
6VU1_A,8,34.0,34,0.12867647058823528,OK
6UES_A,2112,119.0,119,0.06709160937102114,OK
6W3M_A,41,41.0,41,0.08982748364069007,OK
6SPD_B,7800,116.0,116,0.046147214854111406,OK
6W62_B,4,30.0,30,0.0,OK
6W5C_B,307,59.0,59,0.2270192679291117,OK
6W64_B,8,38.0,38,0.1611842105263158,OK
6WBR_B,9,94.0,94,0.4940898345153664,OK
6KE6_SA,5153,1310.0,1310,0.1556216418805913,OK
6WB0_C,1257,35.0,35,0.0838958972610524,OK
6VWV_B,3915,71.0,71,0.058007303077725614,OK
6TPQ_V,6004,123.0,123,0.06434192922875265,OK
6TNN_V,6652,116.0,116,0.018202977585170133,OK
6R5Q_2,18190,76.0,76,0.08292511790746795,OK
6WHI_M,2466,60.0,60,0.09585698837523655,OK
6TBV_PTR1,11433,70.0,70,0.09151953617973035,OK
6W2T_A,76,377.0,377,0.2915328772860533,OK
6WPI_B,62,47.0,47,0.3150308853809197,OK
6WLH_B,6,29.0,29,0.22413793103448276,OK
6WLJ_A,13,130.0,130,0.25857988165680473,OK
6WJR_X,3555,112.0,112,0.06567711472774763,OK
6SWC_4,14821,76.0,76,0.020017826767850737,OK
6WW6_C,30,54.0,54,0.1697530864197531,OK
6WW6_E,30,54.0,54,0.1697530864197531,OK
6WJS_X,4186,112.0,112,0.06446019043068732,OK
6TNU_n,16419,75.0,75,0.016915362283533304,OK
6WW6_F,30,54.0,54,0.1697530864197531,OK
6VMY_A,5103,148.0,148,0.21636318858541082,OK
6GSN_2,5705,1798.0,1798,0.07326399280922712,OK
6WKR_H,1121,314.0,314,0.28507872293277725,OK
6XH3_D,105,27.0,27,0.05326278659611993,OK
6XH2_D,76,27.0,27,0.07456140350877193,OK
6WZR_A,1348,75.0,75,0.09824925816023738,OK
6XKO_A,88,101.0,101,0.027115211521152115,OK
6XB7_A,628,41.0,41,0.048275594220910364,OK
6XA1_Bv,1006,64.0,64,0.033036158051689864,OK
6XJZ_A,4,58.0,58,0.1939655172413793,OK
6XMF_C,2,122.0,122,0.004098360655737705,OK
6XRQ_B,1,14.0,14,0.0,OK
6WTL_A,3652,124.0,124,0.15685837190403845,OK
6UFM_A,13915,77.0,77,0.01146851710991129,OK
6XZD_IN1,4,20.0,20,0.025,OK
6XXA_A,21,21.0,21,0.0,OK
6XZP_IN1,1,49.0,49,0.04081632653061224,OK
6XZR_IN1,1,19.0,19,0.0,OK
6HHQ_A,5390,1781.0,1781,0.07319281344307413,OK
6WD8_7,14140,76.0,76,0.011638316087247823,OK
6VWM_5,15167,76.0,76,0.02080781336211234,OK
6WTR_A,3615,125.0,125,0.14661134163208853,OK
6Y0Y_A,1031,27.0,27,0.0139382835794087,OK
6YFT_SE,1,20.0,20,0.0,OK
6YMC_A,59,26.0,26,0.1694915254237288,OK
6YL5_I,414,35.0,35,0.19158040027605244,OK
6UFH_B,15159,77.0,77,0.01326030655142074,OK
6W6L_u,12397,76.0,76,0.00986762501963548,OK
6YLX_6,1487,65.0,65,0.11774869380787337,OK
6WDI_7,14140,76.0,76,0.011638316087247823,OK
6YS5_3,1,453.0,453,0.9911699779249448,OK
6WZR_B,1348,75.0,75,0.09824925816023738,OK
6Z8K_C,1,10.0,10,0.0,OK
6Y53_2,4227,98.0,98,0.09035935168957576,OK
6ZDQ_C,23,65.0,65,0.10702341137123746,OK
6WQN_2,8661,115.0,115,0.07348684507763437,OK
6WRU_2,8661,115.0,115,0.07348684507763437,OK
6ZJ3_LD,155,116.0,116,0.045550611790878756,OK
6ZJ3_LL,7,90.0,90,0.24444444444444444,OK
6ZJ3_LM,27,58.0,58,0.13665389527458494,OK
6UZ7_3,14958,76.0,76,0.01123672599066861,OK
6WOO_3,16667,76.0,76,0.011344509951906225,OK
6Q95_4,18098,349.0,349,0.10882220042994192,OK
6RM3_L70,34214,119.0,119,0.057483962779008836,OK
6YEF_x,14804,77.0,77,0.029069012586980705,OK
6Y69_w,14707,77.0,77,0.0221627831609473,OK
6XZ7_f,14721,76.0,76,0.020564964479672793,OK
6EM3_1,11456,1250.0,1250,0.27334783519553074,OK
6QZP_L7,30518,120.0,120,0.05828937020774625,OK
6GXM_A,4514,2896.0,2896,0.08019028277892964,OK
6ZQC_D2,616,446.0,446,0.3504600780385534,OK
6S47_BA,4085,1707.0,1707,0.07803851804686442,OK
6YAM_1,14906,75.0,75,0.04527572789480746,OK
6Z6M_CC,16028,85.0,85,0.1046572909173652,OK
6ZQA_D4,4749,175.0,175,0.24038023042445025,OK
7A5I_B3,3574,73.0,73,0.04736644410544955,OK
6YS3_v,18727,75.0,75,0.019314714939214325,OK
6Y50_2,11593,188.0,188,0.11017929014390562,OK
6ZJ3_S4,14161,76.0,76,0.008823343578917635,OK
6XIR_3,17872,121.0,121,0.04816944368401193,OK
6YYM_B,1,12.0,12,0.0,OK
6YTF_7,15021,77.0,77,0.024679734086564525,OK
6ZJ3_LK,6,64.0,64,0.11458333333333333,OK
6ZYM_5,7026,116.0,116,0.0841517221747794,OK
6YLG_3,18466,121.0,121,0.05370200135518214,OK
6ZP4_1,17041,75.0,75,0.051329538563855796,OK
7ALU_A,47,22.0,22,0.0,OK
7ABF_6,5911,106.0,106,0.005424807602072248,OK
7AAV_6,5911,106.0,106,0.005424807602072248,OK
7ADE_R,3,32.0,32,0.0,OK
7AM2_R2,1,35.0,35,0.0,OK
6ZVI_d,12321,76.0,76,0.014471441569592352,OK
7AAV_5,7026,116.0,116,0.0841517221747794,OK
7A5P_5,2723,40.0,40,0.09248071979434447,OK
6ZMO_CB,16190,87.0,87,0.10729980902075213,OK
6XU7_A7,23790,120.0,120,0.06414564943253467,OK
6ZTL_AW,15021,77.0,77,0.024679734086564525,OK
7ABF_5,7026,116.0,116,0.0841517221747794,OK
7ABG_6,5911,106.0,106,0.005424807602072248,OK
7ABG_5,7026,116.0,116,0.0841517221747794,OK
6OSI_QA,6924,1511.0,1511,0.05723662905685669,OK
6Z1P_Ba,11959,196.0,196,0.24382328397535116,OK
6YWY_bb,12309,73.0,73,0.021161707048078196,OK
7ABI_6,5911,106.0,106,0.005424807602072248,OK
6ZJ3_LF,5876,527.0,527,0.21422458836188243,OK
